inventoryID,entityID,entityType,id,inherentRiskLevel,inherentRiskLevelID,inherentRiskScore,residualRiskLevel,residualRiskLevelID,residualRiskScore,targetRiskLevel,targetRiskLevelID,targetRiskScore,inventoryType,inventoryTypeID,inventoryName,inventoryNumber,inventoryURL,orgID,orgName,parentOrgID
2c0d2a8c-3426-4721-94ff-af6d32eed47b,,,,0,,,,,,,,,,2026-04-06T06:07:00.544+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
31e4c61b-f652-4803-b9fb-a5805c34a219,,,,0,,,,,,,,,,2026-04-06T05:54:31.484+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
445f470c-7b49-4b81-98f5-59cfdef59da2,,,,0,,,,,,,,,,2026-04-06T06:06:45.567+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
44a1e3a1-b579-4d38-a715-bb4074dfac53,,,,0,,,,,,,,,,2026-04-06T05:55:00.143+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
4a0b5568-42dc-47ea-811d-b92692107d80,,,,0,,,,,,,,,,2026-04-06T06:06:33.787+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
54c0abf6-7f14-485a-8ecc-74eb636b6e06,,,,0,,,,,,,,,,2026-04-06T06:07:00.562+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
654461d5-34cc-4bc1-aea1-55ff52dc54bc,Vendor_20260406055301-kheklo,1859,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T05:53:02.000+00:00,2026-04-06T05:53:02.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}], createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], name-->[{value:Vendor_20260406055301-kheklo,valueKey:654461d5-34cc-4bc1-aea1-55ff52dc54bc,translationKey:Vendor_20260406055301-kheklo}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}], updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], number-->[{value:1859,valueKey:1859,translationKey:1859}], isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}]}",2026-04-06T05:54:31.595+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
6a42b247-c41e-440a-b673-1ad9fdf5c077,,,,0,,,,,,,,,,2026-04-06T06:06:33.677+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
707314b8-2d0a-47b4-a327-5ac6ff6ed879,Vendor_parent_change_20260406060620-tsf49h,1870,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T06:06:22.000+00:00,2026-04-06T06:06:22.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}], isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], number-->[{value:1870,valueKey:1870,translationKey:1870}], createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}], updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], name-->[{value:Vendor_parent_change_20260406060620-tsf49h,valueKey:707314b8-2d0a-47b4-a327-5ac6ff6ed879,translationKey:Vendor_parent_change_20260406060620-tsf49h}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}]}",2026-04-06T06:06:45.633+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
7baa1124-a0b3-4679-a10a-6a5dcc382a75,,,,0,,,,,,,,,,2026-04-06T06:06:33.542+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
7d19e9a4-936e-48cb-8f88-28ac1f2b3f2a,Vendor_20260406060620-tsf49h,1869,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T06:06:21.000+00:00,2026-04-06T06:06:21.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}], name-->[{value:Vendor_20260406060620-tsf49h,valueKey:7d19e9a4-936e-48cb-8f88-28ac1f2b3f2a,translationKey:Vendor_20260406060620-tsf49h}], number-->[{value:1869,valueKey:1869,translationKey:1869}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}], type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}]}",2026-04-06T06:06:45.644+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
875ea49f-03ae-4b87-bf83-16a3ad0acf0a,Vendor_20260406060502-fhskgn,1864,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T06:05:04.000+00:00,2026-04-06T06:05:04.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}], type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}], createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], name-->[{value:Vendor_20260406060502-fhskgn,valueKey:875ea49f-03ae-4b87-bf83-16a3ad0acf0a,translationKey:Vendor_20260406060502-fhskgn}], number-->[{value:1864,valueKey:1864,translationKey:1864}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}], organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}]}",2026-04-06T06:07:00.644+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
88a1812b-7efa-415b-9f9d-c271c5fcf6bb,Vendor_parent_change_20260406060600-2e7gue,1866,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T06:06:02.000+00:00,2026-04-06T06:06:02.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}], organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}], number-->[{value:1866,valueKey:1866,translationKey:1866}], isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], name-->[{value:Vendor_parent_change_20260406060600-2e7gue,valueKey:88a1812b-7efa-415b-9f9d-c271c5fcf6bb,translationKey:Vendor_parent_change_20260406060600-2e7gue}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}]}",2026-04-06T06:06:33.650+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
b049748b-a702-4c21-9cdf-62bea2632cc2,,,,0,,,,,,,,,,2026-04-06T06:07:00.540+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
c26b31b1-549c-4906-9632-109dcb6813ae,,,,0,,,,,,,,,,2026-04-06T06:06:33.781+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
f1314cad-b7e5-4a43-8ec7-0a5b0f1144c7,Vendor_parent_change_20260406055429-y7yx7e,1861,Vendors,50,active,active,InventoryActiveStatus,2026-04-06T05:54:31.000+00:00,2026-04-06T05:54:31.000+00:00,b99df4a4-2bf5-4c08-9483-bd636470bc11,,,"{type-->[{value:Consulting,valueKey:cdeb4908-c319-42dd-a7a6-39cda7364911,translationKey:VendorsTypeConsulting}], workflowStage-->[{value:New,valueKey:New,translationKey:VendorWorkflowStageNew}], organization-->[{value:OTAuto02,valueKey:b99df4a4-2bf5-4c08-9483-bd636470bc11,translationKey:OTAuto02}], workflow-->[{value:Default Onboarding,valueKey:a730be22-9166-48c5-8e5c-9338eb40759d,translationKey:DefaultOnBoarding}], number-->[{value:1861,valueKey:1861,translationKey:1861}], doraB0502005Rank-->[{value:3,valueKey:null,translationKey:3}], isParent-->[{value:false,valueKey:72030c67-38bb-4f91-8bb6-e8b914132c9d,translationKey:VendorsIsParentFalse}], createdBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], updatedBy-->[{value:OneTrust Automation,valueKey:79f09a0f-fbd7-4439-9e1e-d48abe62c98e,translationKey:OneTrust Automation}], name-->[{value:Vendor_parent_change_20260406055429-y7yx7e,valueKey:f1314cad-b7e5-4a43-8ec7-0a5b0f1144c7,translationKey:Vendor_parent_change_20260406055429-y7yx7e}]}",2026-04-06T05:55:00.137+00:00,2026-04-06T06:15:30.587+00:00,False,e40yx52dkbjpcqazimno9yvh4k,[]
f3e23cb9-4f2f-4dce-b25a-156d04a94a54,,,,0,,,,,,,,,,2026-04-06T05:54:31.492+00:00,2026-04-06T06:15:30.587+00:00,True,e40yx52dkbjpcqazimno9yvh4k,[]
