inventoryID,entityID,entityType,id,inherentRiskLevel,inherentRiskLevelID,inherentRiskScore,residualRiskLevel,residualRiskLevelID,residualRiskScore,targetRiskLevel,targetRiskLevelID,targetRiskScore,inventoryType,inventoryTypeID,inventoryName,inventoryNumber,inventoryURL,orgID,orgName,parentOrgID
290d2ac2-394f-460b-a1e2-76b893a40c06,RiskName_1677289,192,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Unlink_Risk_Assessment_1_1677289,44eb0403-baf1-4362-8afc-5a5a770562b7,,PIA,PIA,PIA,2026-03-19T18:36:46.788+00:00,2026-03-19T18:41:37.755+00:00,True,e40yx52dkbjpcqazimno9yvh4k
adba2759-bad1-48cf-8f09-0e44caee418b,RiskName_285556,197,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,asset_285556,bc6990d0-0c5d-4045-8cda-2c4e6f6ea423,assets,Asset,ASSETS,Asset,2026-03-19T18:35:46.856+00:00,2026-03-19T18:41:37.755+00:00,True,e40yx52dkbjpcqazimno9yvh4k
adba2759-bad1-48cf-8f09-0e44caee418b,RiskName_285556,197,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Assessment_285556,d3065072-7b9d-411b-a9e4-3e7535d1c8b6,,PIA,PIA,PIA,2026-03-19T18:35:46.856+00:00,2026-03-19T18:41:37.755+00:00,True,e40yx52dkbjpcqazimno9yvh4k
c67d375f-2e6e-49cd-a939-8c7e22b08e00,RiskName_1677289,190,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Treatment,Treatment,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Risk_Assessment_1677289,4888cbd4-0db2-4c5e-9f3c-f72fd4fad1f3,,PIA,PIA,PIA,2026-03-19T18:37:46.809+00:00,2026-03-19T18:45:18.037+00:00,True,e40yx52dkbjpcqazimno9yvh4k
19d9f944-923e-41d7-8c97-31ca3f9f3591,RiskName_4837951,208,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Treatment,Treatment,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_4837951,09558960-f47a-4a97-ae54-fb1bb1006c2b,,PIA,PIA,PIA,2026-03-19T18:42:09.878+00:00,2026-03-19T18:48:10.085+00:00,True,e40yx52dkbjpcqazimno9yvh4k
29c9a20f-dc71-4677-bcbf-7db599fcb58c,RiskName_7168686,210,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_65577_7168686,f6d40638-12a4-4815-86fb-557df118bb74,,PIA,PIA,PIA,2026-03-19T18:43:15.466+00:00,2026-03-19T18:48:10.085+00:00,True,e40yx52dkbjpcqazimno9yvh4k
43653ea6-fe27-44e7-ade9-ff2a2430f2d1,RiskName_7168686,209,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_65577_7168686,f6d40638-12a4-4815-86fb-557df118bb74,,PIA,PIA,PIA,2026-03-19T18:43:15.469+00:00,2026-03-19T18:48:10.085+00:00,True,e40yx52dkbjpcqazimno9yvh4k
f803ca33-cf29-43bd-bd1f-23cb65a50883,RiskName_7168686,211,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_65577_7168686,f6d40638-12a4-4815-86fb-557df118bb74,,PIA,PIA,PIA,2026-03-19T18:43:15.462+00:00,2026-03-19T18:48:10.085+00:00,True,e40yx52dkbjpcqazimno9yvh4k
1ebf1a2d-a17f-4cf1-999d-7840c1760775,213,213,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Risk_Assessment_7853893,58686a0f-63c5-477f-add6-5bfa049899ae,,PIA,PIA,PIA,2026-03-19T18:45:10.018+00:00,2026-03-19T18:51:22.026+00:00,True,e40yx52dkbjpcqazimno9yvh4k
d71d78bc-1fd7-4583-b2d1-df79757cad93,RiskName_6111872,226,INVENTORY,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,asset_6111872,6a70b0bb-60c4-4398-a7b0-51b665f1fd8c,assets,Asset,ASSETS,Asset,2026-03-19T19:01:47.527+00:00,2026-03-19T19:12:49.930+00:00,True,e40yx52dkbjpcqazimno9yvh4k
db8e027c-404f-4c7f-b101-5fe488b493bf,RiskName_7499128,224,INVENTORY,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,assets_7499128,90e29050-b908-493b-933b-661b1bb981d5,assets,Asset,ASSETS,Asset,2026-03-19T19:02:10.151+00:00,2026-03-19T19:12:49.930+00:00,True,e40yx52dkbjpcqazimno9yvh4k
3602d298-cda3-4214-b28b-d59538fb967d,239,239,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Risk_Assessment_3230445,3f10b7a5-5f74-4a49-be79-4f73d8e6648a,,PIA,PIA,PIA,2026-03-19T19:09:10.273+00:00,2026-03-19T19:17:54.495+00:00,True,e40yx52dkbjpcqazimno9yvh4k
6b6e8d76-d3f9-4b28-b7fd-6c918d37548a,RiskName_6060603,238,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,automation_assessment_6060603,5707b893-783b-4bc3-b161-f6108b06be8a,,PIA,PIA,PIA,2026-03-19T19:11:49.544+00:00,2026-03-19T19:17:54.495+00:00,True,e40yx52dkbjpcqazimno9yvh4k
a2feb5d3-a04d-4dd0-8eee-75c02d0d8c2d,RiskName_3733631,237,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Treatment,Treatment,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_3733631,b078b071-1bf4-4ac9-8da0-a163c9b7ecc9,,PIA,PIA,PIA,2026-03-19T19:08:38.977+00:00,2026-03-19T19:17:54.495+00:00,True,e40yx52dkbjpcqazimno9yvh4k
2da6126c-a457-44d2-bada-1920aa308e40,RiskName_8174969,251,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Risk_Adding_Assessment_8174969,3cbe616c-13b9-4f7b-97ef-10ea2c14d7b0,,PIA,PIA,PIA,2026-03-19T19:22:10.607+00:00,2026-03-19T19:27:49.666+00:00,True,e40yx52dkbjpcqazimno9yvh4k
2da6126c-a457-44d2-bada-1920aa308e40,RiskName_8174969,251,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,vendor_8174969,7cceb97a-de59-4335-b692-a9b724239a75,vendors,Vendor,VENDORS,Vendor,2026-03-19T19:22:10.607+00:00,2026-03-19T19:27:49.666+00:00,True,e40yx52dkbjpcqazimno9yvh4k
90bfd38d-22a8-4a13-9ad0-646719c769fa,Medium risk description,250,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,vendor_8174969,7cceb97a-de59-4335-b692-a9b724239a75,vendors,Vendor,VENDORS,Vendor,2026-03-19T19:22:10.600+00:00,2026-03-19T19:27:49.666+00:00,True,e40yx52dkbjpcqazimno9yvh4k
90bfd38d-22a8-4a13-9ad0-646719c769fa,Medium risk description,250,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Risk_Adding_Assessment_8174969,3cbe616c-13b9-4f7b-97ef-10ea2c14d7b0,,PIA,PIA,PIA,2026-03-19T19:22:10.600+00:00,2026-03-19T19:27:49.666+00:00,True,e40yx52dkbjpcqazimno9yvh4k
38569e9e-b185-4882-9dfd-bb1a3d66e86d,RiskName_2777668,254,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,automated_assessment_44749_2777668,0923fa26-5da1-41ad-91db-8b3c5cb0a1bb,,PIA,PIA,PIA,2026-03-19T19:24:27.932+00:00,2026-03-19T19:31:23.764+00:00,True,e40yx52dkbjpcqazimno9yvh4k
0ba27f46-1840-4d41-b21d-4ba503569e0e,RiskName_6326103,264,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_40299_6326103,eaa81416-a6cc-4711-9888-9440940ae9b8,,PIA,PIA,PIA,2026-03-19T19:28:47.928+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
0fa9f374-8cb3-4178-90d3-5a33aa33e0e2,257,257,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,assessment_1013700,92d96ec7-3a2d-487b-a0a2-f4ecab8bd219,,PIA,PIA,PIA,2026-03-19T19:28:27.972+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
0fddb264-4668-4622-94d1-5b9b67ef008e,258,258,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,assessment_1013700,92d96ec7-3a2d-487b-a0a2-f4ecab8bd219,,PIA,PIA,PIA,2026-03-19T19:28:28.213+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
55999ae0-0fce-4c06-b81b-b61a754687b6,259,259,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,assessment_1013700,92d96ec7-3a2d-487b-a0a2-f4ecab8bd219,,PIA,PIA,PIA,2026-03-19T19:28:28.211+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
840dafbf-36d5-4047-b3b5-651c78b9bff9,RiskName_6326103,262,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_40299_6326103,eaa81416-a6cc-4711-9888-9440940ae9b8,,PIA,PIA,PIA,2026-03-19T19:28:47.939+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
b58cb215-95f7-4a69-8a91-564b6f61f5a7,RiskName_6326103,263,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_40299_6326103,eaa81416-a6cc-4711-9888-9440940ae9b8,,PIA,PIA,PIA,2026-03-19T19:28:47.935+00:00,2026-03-19T19:34:37.248+00:00,True,e40yx52dkbjpcqazimno9yvh4k
4af9c1a5-c0e9-4d2a-aac5-ef0350b9da5d,RiskName_8531690,273,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Treatment,Treatment,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Automated_Assessment_8531690,bfbe9c7f-baf0-422a-877d-58d55ede24f4,,PIA,PIA,PIA,2026-03-19T19:30:48.020+00:00,2026-03-19T19:36:20.913+00:00,True,e40yx52dkbjpcqazimno9yvh4k
d30fe63e-e0d6-40be-b20d-5fbdfe01bc1c,RiskName_9807331,280,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,INVENTORY,asset_9807331,fb8fc90e-4eff-4e96-a979-8361a54a0e7b,assets,Asset,ASSETS,Asset,2026-03-19T19:40:28.392+00:00,2026-03-19T19:47:31.297+00:00,True,e40yx52dkbjpcqazimno9yvh4k
d30fe63e-e0d6-40be-b20d-5fbdfe01bc1c,RiskName_9807331,280,PIA,b99df4a4-2bf5-4c08-9483-bd636470bc11,Identified,Identified,Default Risk Workflow,9684290c-6240-4021-b599-a2dd8a864311,PIA,Assessment_9807331,08f5c5ae-6878-4178-9623-6414daaf75f7,,PIA,PIA,PIA,2026-03-19T19:40:28.392+00:00,2026-03-19T19:47:31.297+00:00,True,e40yx52dkbjpcqazimno9yvh4k
