schema,table,column_name,data_type,row_count,ndv,null_count,non_null_count,min_val,max_val,error
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,workflow,string,1100,11,0.0,1100,Default Risk Workflow,riskWorkflow_9315258,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,workflowId,string,1100,11,0.0,1100,3df881ac-297f-485e-80a6-a4be61065b18,f7310c54-041c-4b4f-b648-07f4fe09c2d2,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,entityType,string,1100,9,0.0,1100,DATASETS,projects,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,value,string,1100,849,0.0,1100,!PA-1_2343725,ww_root_asset_884094,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,valueId,string,1100,849,0.0,1100,005917cb-a176-448f-abe4-bb6c07f6a5be,ffe74d79-7de8-4c5b-953d-a59fbc016c02,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,entitySubType,string,1100,4,776.0,324,assets,vendors,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,type,string,1100,11,0.0,1100,Asset,Vendor,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,typeId,string,1100,11,0.0,1100,ASSETS,projects,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,typeTranslationKey,string,1100,11,0.0,1100,Asset,Vendor,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,eventTime,timestamp,1100,1058,0.0,1100,2026-03-18T12:47:21.237+00:00,2026-04-06T02:46:05.922+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,recModifiedTime,timestamp,1100,179,0.0,1100,2026-03-18T13:08:07.511+00:00,2026-04-06T02:49:07.128+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,isDeleted,boolean,1100,2,0.0,1100,false,true,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_riskrelatedobjects,tenantHash,string,1100,1,0.0,1100,e40yx52dkbjpcqazimno9yvh4k,e40yx52dkbjpcqazimno9yvh4k,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entityid1,string,1007335,673,0.0,1007335,005a3d1d-0b8f-4075-8f3f-8d063b180b22,ffff3e91-d613-4627-914f-97d8276924a0,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entityid1typereference,string,1007335,5,0.0,1007335,ControlTemplate,projects,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entityid2,string,1007335,494,0.0,1007335,0093ed36-dbc3-4f04-bc92-2c5b67911516,fe84b91b-0c44-40a8-b8bb-04df8a8ccc16,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entityid2typereference,string,1007335,4,0.0,1007335,Audit,models,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,id,string,1007335,1693,0.0,1007335,00542cf8-fc54-48a9-b181-135402ae88c8,ffbf5d66-03f3-4ebe-a808-4d54ab37f2cd,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,linktypeid,string,1007335,6,0.0,1007335,021f0a22-7101-4d7b-8629-f2db4d5b77f1,f96033a7-a360-47c9-b99a-734f0f3a0828,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdBy,string,1007335,1,955570.0,51765,OneTrust Automation,OneTrust Automation,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedBy,string,1007335,2,29155.0,978180,OneTrust Automation,automated01_3428474 user01_3428474,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,timeZoneID,string,1007335,595,0.0,1007335,Africa/Abidjan,Zulu,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,linkTypeDescription,string,1007335,1,80920.0,926415,Control.Evidence.Link.Description,Control.Evidence.Link.Description,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,linkTypeDescriptionKey,string,1007335,1,80920.0,926415,Control.Evidence.Link.Description,Control.Evidence.Link.Description,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entitytype1toentitytype2linktypename,string,1007335,1,80920.0,926415,control-evidence-mapping,control-evidence-mapping,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entitytype1toentitytype2linktypenamekey,string,1007335,0,1007335.0,0,,,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entitytype2toentitytype1linktypename,string,1007335,1,80920.0,926415,control-evidence-mapping,control-evidence-mapping,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,entitytype2toentitytype1linktypenamekey,string,1007335,0,1007335.0,0,,,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,linkTypeName,string,1007335,1,80920.0,926415,control-evidence-mapping,control-evidence-mapping,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,modulename,string,1007335,1,80920.0,926415,control,control,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,linkTypeNameKey,string,1007335,1,80920.0,926415,Control.Evidence.Link.Name,Control.Evidence.Link.Name,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdDateTime,timestamp,1007335,3307,955570.0,51765,2026-03-17T21:29:25.747+00:00,2026-03-31T07:31:00.657+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdDate,date,1007335,14,955570.0,51765,2026-03-17,2026-03-31,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdYear,int,1007335,1,955570.0,51765,2026,2026,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdMonth,string,1007335,1,955570.0,51765,March,March,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdMonthNumber,string,1007335,1,955570.0,51765,03,03,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,createdQuarter,string,1007335,1,955570.0,51765,Quarter 1,Quarter 1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedDateTime,timestamp,1007335,64334,0.0,1007335,2026-03-17T21:29:25.747+00:00,2026-03-31T07:31:00.657+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedDate,date,1007335,14,0.0,1007335,2026-03-17,2026-03-31,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedYear,int,1007335,1,0.0,1007335,2026,2026,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedMonth,string,1007335,1,0.0,1007335,March,March,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedMonthNumber,string,1007335,1,0.0,1007335,03,03,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,entitylink_v3,updatedQuarter,string,1007335,1,0.0,1007335,Quarter 1,Quarter 1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,reportingmoduletoentityreferencemapping_v,reportingModule,string,21,12,0.0,21,AI_GOVERNANCE,WORKPAPER,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,reportingmoduletoentityreferencemapping_v,entityTypeReference,string,21,20,0.0,21,AIAGENTS,WORKPAPER,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,approvalStage,string,4984,8,3843.0,1141,Approval_Stage2_8167495,Under Review,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,approvalStageID,string,4984,8,3843.0,1141,Approval_Stage2_8167495,UnderReview,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,approvalStageTranslationKey,string,4984,8,3843.0,1141,Approval_Stage2_8167495,UnderReview,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,assessmentSectionReportInformations,"LIST<struct<element:struct<id:string,name:string,respondents:LIST<struct<element:struct<value:string,valueKey:string>>>,sequence:int,statusChangeBy:struct<id:string,name:string,status:string>>>>",4984,,,,,,"min/max with CAST failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-315-20260722.171207.516: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-07-22T22:42:07.959628+05:30"", grpc_status:13, grpc_message:""Q130099-315-20260722.171207.516: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""}""
>; raw MIN/MAX also failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-316-20260722.171208.145: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""Q130099-316-20260722.171208.145: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})"", grpc_status:13, created_time:""2026-07-22T22:42:08.522813+05:30""}""
>; fallback failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-317-20260722.171208.707: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {grpc_message:""Q130099-317-20260722.171208.707: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})"", grpc_status:13, created_time:""2026-07-22T22:42:09.137676+05:30""}""
>"
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,assessmentSubmissionProgress,bigint,4984,25,1754.0,3230,0,100,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,completedDT,timestamp,4984,493,4490.0,494,2026-03-19T16:15:24.000+00:00,2026-04-06T06:06:27.000+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,createDT,timestamp,4984,3147,1722.0,3262,2026-03-17T19:56:07.000+00:00,2026-04-06T06:06:29.000+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,createdBy,string,4984,58,1722.0,3262,CustomUser_2278137 assessment,user1fn_1659_9624063 user1ln_1659_9624063,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,creator,string,4984,58,1722.0,3262,CustomUser_2278137 assessment,user1fn_1659_9624063 user1ln_1659_9624063,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,creatorID,string,4984,59,1722.0,3262,05a27abf-0e34-411e-a044-5a26301be8be,ff5c102e-58ee-4457-912b-f814a19cbd91,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,creatorTranslationKey,string,4984,58,1722.0,3262,CustomUser_2278137 assessment,user1fn_1659_9624063 user1ln_1659_9624063,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,deadline,timestamp,4984,56,4922.0,62,2026-03-19T00:00:00.000+00:00,2026-04-10T00:00:00.000+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,description,string,4984,31,0.0,4984,,updated_description_for_edited_Automated_Assessment_7996341,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,highRisks,int,4984,3,0.0,4984,0,2,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,id,string,4984,4984,0.0,4984,001205cf-8fd9-4814-99cc-6bf4ad1bdb49,fff69e65-7256-468b-8ddd-fceaa5178616,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,inherentRiskLevel,string,4984,5,1722.0,3262,High,Very High,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,inherentRiskLevelID,string,4984,5,1722.0,3262,High,VeryHigh,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,inherentRiskLevelTranslationKey,string,4984,5,1722.0,3262,High,VeryHigh,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,inherentRiskScore,double,4984,5,0.0,4984,0.0,4.0,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,lastModifiedBy,string,4984,93,1722.0,3262,CustomUser_1152396 AssessmentApprove,user2_4197915 last_4197915,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,lowRisks,int,4984,2,0.0,4984,0,1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,maturityType,string,4984,1,4972.0,12,BASIC,BASIC,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,mediumRisks,string,4984,2,0.0,4984,0,1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,name,string,4984,3237,1722.0,3262,!PA-1_4468112 - automation_template_4468112,vendor_9590410 - automation_template_2694199,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,number,int,4984,3263,0.0,4984,0,5081,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,openInfoRequestCount,int,4984,6,0.0,4984,0,7,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,openRiskCount,int,4984,5,0.0,4984,0,4,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,openIssueCount,int,4984,2,0.0,4984,0,1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,orgGroup,string,4984,20,0.0,4984,,sub_organization_I_2293375,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,orgGroupID,string,4984,20,0.0,4984,,febba308-4913-48fe-b927-6d8924bf1a26,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,result,string,4984,18,4490.0,494,Approved,approve_Result_8351532,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,resultID,string,4984,18,4490.0,494,19b4d29d-0382-4034-af32-4e87e51ec4e4,bf78f12e-ee98-456a-a370-c3a03bf3f466,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,resultTranslationKey,string,4984,18,4490.0,494,19b4d29d-0382-4034-af32-4e87e51ec4e4,bf78f12e-ee98-456a-a370-c3a03bf3f466,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,riskScore,double,4984,5,0.0,4984,0.0,4.0,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,riskSummary,string,4984,5,1722.0,3262,High,Very High,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,riskSummaryID,string,4984,5,1722.0,3262,High,VeryHigh,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,state,string,4984,5,0.0,4984,,Under Review,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,stateID,string,4984,5,0.0,4984,,UnderReview,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,stateTranslationKey,string,4984,5,0.0,4984,,UnderReview,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,status,string,4984,2,1722.0,3262,Active,Archived,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,statusID,string,4984,2,1722.0,3262,Active,Archived,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,statusTranslationKey,string,4984,2,1722.0,3262,Active,Archived,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,submittedDT,timestamp,4984,1625,3349.0,1635,2026-03-19T16:12:57.000+00:00,2026-04-06T06:06:28.000+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,targetRiskLevel,string,4984,2,1722.0,3262,Low,None,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,targetRiskLevelID,string,4984,2,1722.0,3262,Low,None,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,targetRiskLevelTranslationKey,string,4984,2,1722.0,3262,Low,None,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,targetRiskScore,double,4984,2,0.0,4984,0.0,1.0,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,template,string,4984,2558,1722.0,3262,2019 SIG (Human Resource Security) - 1.1 - 1905871,wf_template_8924918,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,templateID,string,4984,2558,1722.0,3262,00432203-fe8d-4fbb-95f6-3f968b7be1fd,ffe3056e-daa4-4322-b616-937322150463,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,templateType,string,4984,11,1722.0,3262,AIGOVERNANCE,VENDOR,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,templateVersion,int,4984,4,0.0,4984,0,3,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,thresholdID,string,4984,0,4984.0,0,,,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,totalRisks,int,4984,5,0.0,4984,0,4,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,triggeredByAssessmentID,string,4984,85,4892.0,92,01e1c6b0-16b7-457f-9542-417147fc09a3,fbd05671-024d-4431-ba7a-a7c77309ceee,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,updatedDT,timestamp,4984,2850,1722.0,3262,2026-03-17T19:56:07.000+00:00,2026-04-06T06:06:30.000+00:00,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,userAssignmentMode,string,4984,2,1745.0,3239,ASSESSMENT,SECTION,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,userIdsAssociatedWithAssessment,LIST<struct<element:string>>,4984,,,,,,"min/max with CAST failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-375-20260722.171325.775: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-07-22T22:43:26.59136+05:30"", grpc_status:13, grpc_message:""Q130099-375-20260722.171325.775: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""}""
>; raw MIN/MAX also failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-376-20260722.171326.765: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-07-22T22:43:27.215792+05:30"", grpc_status:13, grpc_message:""Q130099-376-20260722.171326.765: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""}""
>; fallback failed: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.INTERNAL
	details = ""Q130099-377-20260722.171327.389: 	QueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""
	debug_error_string = ""UNKNOWN:Error received from peer  {created_time:""2026-07-22T22:43:27.735528+05:30"", grpc_status:13, grpc_message:""Q130099-377-20260722.171327.389: \tQueryExecutionException(querySubPhase:OPEN, reason:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorCode:EX001, errorMessage:java.lang.UnsupportedOperationException: Type: ArrayType not supported, errorMetadata:{})""}""
>"
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,version,bigint,4984,1,0.0,4984,0,0,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,veryHighRisks,int,4984,2,0.0,4984,0,1,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,workflow,string,4984,10,1722.0,3262,Default Assessment Workflow,workflow_9541679,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,workflowID,string,4984,10,1722.0,3262,15c5acbe-bf5e-4c3a-ac8f-1daeeda27f56,c9f33a9d-ef62-42fa-bb65-f40c4c3a9b49,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,workflowTranslationKey,string,4984,10,1722.0,3262,DefaultAssessmentWorkflow,workflow_9541679,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,attestationCompleted,timestamp,4984,1,4984.0,0,,,
auto_qa_e40yx52dkbjpcqazimno9yvh4k,cmb_assessment,attestationRequired,boolean,4984,1,0.0,4984,false,false,
