inventoryID,entityID,entityType,id,inherentRiskLevel,inherentRiskLevelID,inherentRiskScore,residualRiskLevel,residualRiskLevelID,residualRiskScore,targetRiskLevel,targetRiskLevelID,targetRiskScore,inventoryType,inventoryTypeID,inventoryName,inventoryNumber,inventoryURL,orgID,orgName,parentOrgID
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Bangui,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T21:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Panama,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T15:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Asia/Karachi,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T01:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Pacific/Kiritimati,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T10:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/North_Dakota/Beulah,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T15:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Atlantic/Bermuda,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T17:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Australia/Perth,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T04:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Tripoli,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T22:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Managua,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T14:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Antarctica/Davis,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T03:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Nouakchott,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T20:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Asia/Yakutsk,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T05:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Etc/GMT-6,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T02:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Manaus,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T16:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Kralendijk,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T16:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Bogota,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T15:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Swift_Current,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T14:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Lubumbashi,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T22:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Europe/Kaliningrad,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T22:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Mbabane,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T22:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Atlantic/Madeira,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T20:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Thule,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T17:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Asia/Sakhalin,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-20T07:00:22.367+00:00,2026-03-20,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Africa/Nairobi,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T23:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,Europe/Vatican,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T21:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,EET,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T22:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
bd438760-303f-41aa-816a-362dd6851b60,ControlTemplate,f40e1e23-2e7f-4dd4-ac2d-749b873dd6b8,EvidenceTaskTemplate,fd6aa3da-af3f-4db4-8398-8d9dd549d546,6643bb6e-2468-3c90-9722-902fd92b11da,,automated01_3428474 user01_3428474,America/Moncton,Control.Evidence.Link.Description,Control.Evidence.Link.Description,control-evidence-mapping,,control-evidence-mapping,,control-evidence-mapping,control,Control.Evidence.Link.Name,,,,,,,2026-03-19T17:00:22.367+00:00,2026-03-19,2026,March,03,Quarter 1
