entityTypeReference,entityId,entityNumber,entityName,stageId,workflowId,workflow,stage,createdBy,updatedBy,createdDateTime,createdDate,createdYear,createdMonth,createdMonthNumber,createdQuarter,updatedDateTime,updatedDate,updatedYear,updatedMonth,updatedMonthNumber,updatedQuarter,timeZoneID,orgId,orgName,parentOrgID,createdByUserEmail
,,,,,,,,,,,,,,,,,,,d0279ceae836ba73003febfb19292ba2,1b4358a0-a8c9-4d11-80ef-67770ad7ecbd,Vendor_20260406060455-upfcq7,1863,Vendors,50,https://Inventory/vendors/1b4358a0-a8c9-4d11-80ef-67770ad7ecbd,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,84fe4487e7991e78f577a8b693373a4e,25d0ba96-d31d-4265-96aa-11c122eb8b61,Vendor_20260406055429-y7yx7e,1860,Vendors,50,https://Inventory/vendors/25d0ba96-d31d-4265-96aa-11c122eb8b61,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,ccb16f31eb451f4c36272955543c9404,654461d5-34cc-4bc1-aea1-55ff52dc54bc,Vendor_20260406055301-kheklo,1859,Vendors,50,https://Inventory/vendors/654461d5-34cc-4bc1-aea1-55ff52dc54bc,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,9e8b5b9542e1762abac6daa0cf845638,707314b8-2d0a-47b4-a327-5ac6ff6ed879,Vendor_parent_change_20260406060620-tsf49h,1870,Vendors,50,https://Inventory/vendors/707314b8-2d0a-47b4-a327-5ac6ff6ed879,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,c59a1733250327b7621b662de72409c5,7d19e9a4-936e-48cb-8f88-28ac1f2b3f2a,Vendor_20260406060620-tsf49h,1869,Vendors,50,https://Inventory/vendors/7d19e9a4-936e-48cb-8f88-28ac1f2b3f2a,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,0fb463ec20b49e42c89dacf8ed100cc2,875ea49f-03ae-4b87-bf83-16a3ad0acf0a,Vendor_20260406060502-fhskgn,1864,Vendors,50,https://Inventory/vendors/875ea49f-03ae-4b87-bf83-16a3ad0acf0a,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,0d662556d78986e77e49b7d7d348ca02,88a1812b-7efa-415b-9f9d-c271c5fcf6bb,Vendor_parent_change_20260406060600-2e7gue,1866,Vendors,50,https://Inventory/vendors/88a1812b-7efa-415b-9f9d-c271c5fcf6bb,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,992fa0b5f040f7e5a1556429d6c07cac,f1314cad-b7e5-4a43-8ec7-0a5b0f1144c7,Vendor_parent_change_20260406055429-y7yx7e,1861,Vendors,50,https://Inventory/vendors/f1314cad-b7e5-4a43-8ec7-0a5b0f1144c7,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,03c6f027b9bef74fd74d6eaf597c8464,fbd326dc-fe72-46f9-8332-8aff5453081c,Vendor_20260406060454-fvzft8,1862,Vendors,50,https://Inventory/vendors/fbd326dc-fe72-46f9-8332-8aff5453081c,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,1133eba114c43266a10fb632ab3e58da,0979e0ab-7ac3-4310-b52c-1999cef06b44,Vendor_20260406050628-70q7ta,1854,Vendors,50,https://Inventory/vendors/0979e0ab-7ac3-4310-b52c-1999cef06b44,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,257435a3d9d9d504c68666015d3cd51c,2a99bd54-3d50-4f13-8e33-d5aae32b0ae8,Vendor_20260406050825-yihm7j,1857,Vendors,50,https://Inventory/vendors/2a99bd54-3d50-4f13-8e33-d5aae32b0ae8,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,50dfff5d0320a81f9d66435996ff80ba,8d089a4f-b86d-4310-b65d-ac88e1342a63,Vendor_20260406050819-exyrab,1855,Vendors,50,https://Inventory/vendors/8d089a4f-b86d-4310-b65d-ac88e1342a63,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,082cefaedf491c592df96962df14e12a,9b801789-39b6-467f-8447-d2580a620486,Vendor_parent_change_20260406050819-exyrab,1856,Vendors,50,https://Inventory/vendors/9b801789-39b6-467f-8447-d2580a620486,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,caec011adf4fdd01dfea41ebac346def,cb1a488a-4e09-4bdc-a3ac-b4f2ed602eb5,Vendor_20260406050626-ssbh77,1853,Vendors,50,https://Inventory/vendors/cb1a488a-4e09-4bdc-a3ac-b4f2ed602eb5,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,294094c728930f175f63a2091c8e6df3,f1697eaf-931c-4370-9227-452041f4c666,Vendor_parent_change_20260406050825-yihm7j,1858,Vendors,50,https://Inventory/vendors/f1697eaf-931c-4370-9227-452041f4c666,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,18048de43085af3b98f23e282ac01bad,230918e8-cb75-4fbc-859e-e9d25976a235,asset_1990566,3355,Assets,20,https://Inventory/assets/230918e8-cb75-4fbc-859e-e9d25976a235,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,81baf8009b25d1983f4096ae1d7758f8,5e73105a-79ad-45aa-b456-c887ed3db9ee,asset_2812240_rep,3349,Assets,20,https://Inventory/assets/5e73105a-79ad-45aa-b456-c887ed3db9ee,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,6cdb1eb78c1c056feb25220ad4d4df26,dea60936-a01d-4be2-9542-301368cd5429,asset_5238597,3348,Assets,20,https://Inventory/assets/dea60936-a01d-4be2-9542-301368cd5429,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,b49a4a796283896226f33833232b5cd3,88b25a5f-226c-40d8-afb7-2e00641c8b91,asset_1_3631531,3360,Assets,20,https://Inventory/assets/88b25a5f-226c-40d8-afb7-2e00641c8b91,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,ef698dd233684f8e0379adb5062d9b0a,c0eb1826-089b-4338-9f73-5004ff91a93d,asset_2999198,3359,Assets,20,https://Inventory/assets/c0eb1826-089b-4338-9f73-5004ff91a93d,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,00a3551c79b4b728fbba15285ebc1ced,b6c63e43-c25c-47ad-be13-6d2d4d0795f3,asset_216438,3358,Assets,20,https://Inventory/assets/b6c63e43-c25c-47ad-be13-6d2d4d0795f3,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,bc33f78cf01d464b4a4a9b4666125f94,47c49dd1-d864-4dfd-83f2-baf867322357,asset3_3029572,3354,Assets,20,https://Inventory/assets/47c49dd1-d864-4dfd-83f2-baf867322357,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,e73148833802f147fe349cc4a989cf0e,5eb98ffa-b2b2-4076-b9c4-4906c44fb7fd,asset_3029572,3352,Assets,20,https://Inventory/assets/5eb98ffa-b2b2-4076-b9c4-4906c44fb7fd,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,d9271330a62cd63f1279b6e58a5982a8,af06c29a-96ab-47ad-8c9d-0503327ba864,asset2_3029572,3353,Assets,20,https://Inventory/assets/af06c29a-96ab-47ad-8c9d-0503327ba864,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,9bedf3a50dffaf1570cd42bfbcf1e92b,c622a927-59bc-4606-b53f-021485d2cce3,vendor_2596509,1851,Vendors,50,https://Inventory/vendors/c622a927-59bc-4606-b53f-021485d2cce3,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,e3dfa7f8b63e632ef1b4a6a18b7ed26d,d8c90ad9-c7d7-4e88-863b-74612835fc94,vendor_8202604,1852,Vendors,50,https://Inventory/vendors/d8c90ad9-c7d7-4e88-863b-74612835fc94,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,1d07dbe26d4a5367ac6402dc66e47db0,3f6f740c-f9e2-4a34-b893-5054a5665ad3,asset_163271,3357,Assets,20,https://Inventory/assets/3f6f740c-f9e2-4a34-b893-5054a5665ad3,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
,,,,,,,,,,,,,,,,,,,16943f7842626a743dedce27318ace7f,0c00a859-e16b-4d41-8786-998095804a54,asset_2253_5138809,3356,Assets,20,https://Inventory/assets/0c00a859-e16b-4d41-8786-998095804a54,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
