entityTypeReference,entityId,entityNumber,entityName,stageId,workflowId,workflow,stage,createdBy,updatedBy,createdDateTime,createdDate,createdYear,createdMonth,createdMonthNumber,createdQuarter,updatedDateTime,updatedDate,updatedYear,updatedMonth,updatedMonthNumber,updatedQuarter,timeZoneID,orgId,orgName,parentOrgID,createdByUserEmail
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,b521791b1d2a86622f71d3479a66826b,4feb0d6c-a35b-48e7-abb3-243b2c02e2b1,YESNO,Are Constituents made aware of and held accountable to the Acceptable Use Policy?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,25abe8b2df44b69ab2bd9357d3349ea3,af48270c-51de-4c21-ad9c-dde583bc3174,YESNO,Is an owner assigned to all Information Assets?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,1eb4df7470df3deef74c2d898a68d97f,6aebe003-4ef0-44ba-8814-b4c5643d64d3,YESNO,"Does the policy or procedure for information handling include electronic transmission security requirements including email, web, and file transfer services?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,7a06edfc6cdb73727030e806040de8e5,9d1b76bc-a478-47cf-8a62-2c43a5042fb3,YESNO,Is all media containing Scoped Data disposed of securely?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,721327d3a8e0d569b145b369aacda968,0bdfdfdf-49d4-4a6a-8133-1a1ee54803cf,YESNO,Is there segregation of duties between personnel responsible for key management duties and those responsible for normal operational duties?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,e68807d3fb82a72a82e9b9a7672ad689,9ced02e0-e7ec-445b-8d19-5f7f4892f82b,YESNO,Can Clients specify where their data is stored (logically and physically)?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,ea85223ae4123ed2cc9e44b62f90daeb,286060dd-e270-4116-8a4e-2255391771c8,YESNO,Does Constituent background screening criteria include Credit checks?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,665f51486518cd88a21a2024cb58539a,3f391ce2-50ab-4e71-936d-2866fe696d52,YESNO,Does the security awareness training program include techniques to recognize phishing attempts?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,9bd30db053d898c0fd32809d54277e48,d663bc78-d224-4e1f-a638-f47867305068,YESNO,Does the Human Resource policy include Termination and/or change of status processes?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,cbcdfe93b465840afa01b9596d7b308f,70726134-6310-4105-b236-9928edf8134c,YESNO,Do environmental controls include fluid sensors?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,472604131e57c23852b151f10e87653b,99e4b17f-bb09-427d-a343-4a448e4d43b4,YESNO,Are visitors permitted in the facility?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,2b4d102ad8c8dfd5216d55eb02dd8801,cf74d4f7-a483-4c10-bdfa-549e3f9b95a0,YESNO,Are all generators tested at least monthly?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,79f547b76a8f5d3902e8d6277ba6656c,145463d4-d2c3-4355-853b-4c5ab112dbb4,YESNO,"Is there an operational change management/Change Control policy or program that has been documented, approved by management, communicated to appropriate Constituents and assigned an owner to maintain and review the policy?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,c99d738c4503e65a51864c9baca5b680,530b06f7-25bf-4387-bb06-8bf2885fef7c,YESNO,"Is access to applications, operating systems, databases, and network devices provisioned according to the principle of least privilege?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,baabc3ba7cebee4b19d8b022080bd231,83c6cf7f-ae3e-4369-a60a-925e96c7d7ec,YESNO,Are privileged user access rights reviewed periodically?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,5e336f4a7a042da2af121f549ab54f4f,6ae49043-0767-4ade-a3f7-83363c80c8e7,YESNO,Do application security experts work with developers for every application?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,c8e5e225a7d9c4808a46e3f235b45c09,ce03028a-5667-4b05-a9b9-8563d7472a1e,YESNO,Is there a means for secure session management?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,996de64495587fa03d7a4e6f203aa1ab,3408c8b2-9a91-45b3-a19e-f4970c0c5429,YESNO,Does regular security monitoring include malware activity alerts such as uncleaned infections and suspicious activity?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,3f440ae814d53fae41d7b13222c662e9,1d432d14-8e7e-4991-af2b-72de54c9f930,YESNO,"Are specific response and recovery strategies defined for loss or unavailability of critical third party services e.g., partners and suppliers?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,fc012341960465abff3ba40228eb533e,a1c284a5-590e-4c56-b4a6-494bfab53930,YESNO,Is there a data retention policy?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,041c45da1e60bac80054dba0e95ad89c,82571aba-cd5e-4ba1-8a9a-795046ece4bc,YESNO,Does the audit function have independence from the lines of business?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,be869570a927deb0461b408e3aa39405,a042c694-3a4c-4110-960e-b636a8c4c037,YESNO,"Are compliance issues logged, tracked, and reported to management?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,05db16e89185819802d98f5474894d96,f2c87ab3-ece1-4450-a0e0-479653100c68,YESNO,Are internal management reporting and/or external reporting to government agencies maintained in accordance with applicable law?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,53505ef14b1ca10250f3ee87b99d4fca,8b51e09d-eea5-443e-8d52-5840b4d9fb33,YESNO,"Are there documented policies and procedures to ensure compliance with applicable laws and regulations including Unfair, Deceptive, or Abusive Acts or Practices?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,88f478cde069461dd09bfb8011a21453,8845b614-3bc0-4d2c-9996-94c0f881fb96,YESNO,Are there documented and defined monitoring and oversight functions for suspected fraud instances or fraud investigations?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,01193c91f79dd53a56551224e793599c,b6bf4a7d-e699-4091-84bd-7f4c3089982a,YESNO,Is there a set of policies and procedures that address International Trade and Export Compliance?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,73b8fc273e093e2b3863d4e81ef6aee3,ed01ee5f-ead3-478f-94c4-642899cdd451,YESNO,"Are there procedures for managing conflicting regulatory record retention and deletion requirements as part of eDiscovery obligations e.g., managing legal holds or preservation requests pending vs. deletion schedules?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,99b75889a6c0d425eca403eda6650b83,87de5e43-8d9a-466f-9a69-774ed423cf82,YESNO,Is there a process or procedure for responding to mobile device data compromise events?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,cb6f361c1551db3908ef8c6188804263,263e5e1b-9b45-4294-8075-c6b3b0d99ac4,YESNO,Are non-company managed PCs used to connect to the company network?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,b4367aaed9e10d098765a3f827aa8a29,f2198be2-b453-4594-8643-f5b5d2cc8a27,YESNO,Does the Wireless Security Policy prohibit wired and wireless network connections at the same time?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,92f7ae63ee1e9fa1c1e4082def6e0dc3,96179f53-a079-4799-9083-70fe47da3ba2,YESNO,"For client scoped data, is personal information provided to the organization directly by the client?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,ca453f4ceda7fa0b730ca87498b51962,ddb7419f-9ba5-40ee-815d-98d5a322c783,YESNO,"Do contracts or agreements with third parties define the nature, business purpose, and duration of processing, direction including type of personal information or categories of data subjects that are in scope of the services?",Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,9a87cfb56284cba3c1785165f61e3df5,cc156ddb-9153-4920-90fb-382b40ad83a1,YESNO,Is there a control to protect personal information stored on portable media or devices from unauthorized access?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,39fdb239dbd683ae70497bdb32dc0d69,9288ba04-f5a6-4dcf-99de-45d20111e059,YESNO,Does the anti-malware policy or program include defined antivirus configuration requirements including required modules/components?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,57f515202181ff59370399c5c5dac767,6ff288b4-14ed-4f4f-8e5a-c9a8787a56af,YESNO,Does the anti-malware policy or program prohibit disabling anti-malware with exceptions requiring Security approval and re-enablement as soon as possible?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,d14ba595a2b2bcf96836f89fc2e98395,5958a259-516f-4a12-a689-e749f10fe7e9,YESNO,Do network Vulnerability Scans occur at least Monthly?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,135196f7bad9b2237cb201d5a9798db4,5edad878-44c0-43cf-869e-d12515551178,YESNO,Are operating system and application events relevant to supporting incident investigation retained for a minimum of one year?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,944fa61c4e03113a9110df8f1c892982,ebe8a043-1133-416d-ab87-676486cb6280,YESNO,Are all systems and applications patched regularly?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
b17b50ee-cf0e-4fb9-9032-541da2ef0029,assessmentExportResponses_1870156,982,aa9413852a7164d2985f91552fdc466c,5f16011c-87a7-430c-8c13-d09ab7a5dadc,YESNO,Are Hypervisors kept up to date with current patches?,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,https://Assessment/Assessment/b17b50ee-cf0e-4fb9-9032-541da2ef0029,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,America/Sitka
