entityTypeReference,entityId,entityNumber,entityName,stageId,workflowId,workflow,stage,createdBy,updatedBy,createdDateTime,createdDate,createdYear,createdMonth,createdMonthNumber,createdQuarter,updatedDateTime,updatedDate,updatedYear,updatedMonth,updatedMonthNumber,updatedQuarter,timeZoneID,orgId,orgName,parentOrgID,createdByUserEmail
09185ad9-272a-4ca9-a52d-8ac043bbf201,assessment_3316626,1244,VENDOR,18048830-b3f5-4397-9bbb-c8db65dc09fe,ENGAGEMENT,ea83dcb5-941b-498c-a459-e15971fbbac3,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
09185ad9-272a-4ca9-a52d-8ac043bbf201,assessment_3316626,1244,VENDOR,b7f43fda-23a7-40ab-b012-e9230a0c181d,ENGAGEMENT,ea83dcb5-941b-498c-a459-e15971fbbac3,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4a054c12-cc65-4c56-9b25-84ec1b68d574,assessment1_3316626,1250,VENDOR,87d14b17-343f-4ef0-be76-87ecdd022c7d,ENGAGEMENT,ea83dcb5-941b-498c-a459-e15971fbbac3,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4a054c12-cc65-4c56-9b25-84ec1b68d574,assessment1_3316626,1250,VENDOR,e591c18d-f2b2-4db2-ac2a-7700da9cdf30,ENGAGEMENT,ea83dcb5-941b-498c-a459-e15971fbbac3,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
b41b5ee9-e883-401f-9481-e2cb9a171ac3,a_2666165,1251,VENDOR,9d5d11a5-88ab-4a79-8d76-b939b4e0a8d7,ENGAGEMENT,a06d50be-4922-451c-9725-85874edc74b4,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
bf71e3b0-8ac1-4bba-85d9-2a253ad575f4,assessment_9641541,1258,VENDOR,16ccc798-2241-4c36-be6e-38562a3bfcda,ENGAGEMENT,732d9267-7c66-41c2-a0f8-10c480e84f06,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
38beaa67-e179-4361-be85-a73e348f1ce0,automation_template_3283815_Assessment,1278,VENDOR,2ec2459d-d358-4368-a5a0-4b9f6c5abbb6,ENGAGEMENT,499e37a3-250b-4bf6-be43-ecfa2e190f4e,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
1352687e-dc8a-4bf8-bc1e-0111b9664fe2,Assessment_name_6530282,1292,VENDOR,f2946d94-923d-4a7c-9a3a-578483333951,ENGAGEMENT,d4b61daa-8774-474f-9aa4-a126ba3a3ee1,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
96892b8e-d8df-4136-900b-88c4352a0031,a_6269129,1301,VENDOR,9427d20b-d503-41b5-8b46-678d3ea7658d,ENGAGEMENT,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
ae42e48d-1f90-43bf-a5b3-966493f4679d,a_9482368,1319,VENDOR,224ba2d0-f8fc-4d93-8fa6-d08e467632ff,ENGAGEMENT,5f5866cb-7637-4478-ac45-d22a3cfce9d1,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
63a3b5c9-68bd-40f9-9965-fdaf1c6c9ba1,AssessmentName_6339134,1332,VENDOR,ae55eb6f-04f8-4451-a184-402a12bb71b2,ENGAGEMENT,37a50c6f-6b79-4baf-813b-c3ca4715ef92,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
a2eace8f-c5b1-489a-9fc8-58513024011c,engagement_assessment_966217,1334,VENDOR,2d502820-ef42-45f2-84c3-bb33f82e1f9a,ENGAGEMENT,7868678f-1406-41bc-b343-aed706786416,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4bad7c85-39a3-4903-8b25-9019789de9df,(vendor_966217) engagement_966217,1347,VENDOR,2d502820-ef42-45f2-84c3-bb33f82e1f9a,ENGAGEMENT,7868678f-1406-41bc-b343-aed706786416,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
7a6372d1-7aa9-4f7b-9e0b-6d111410e1a5,aaLinked_5699577,1348,VENDOR,b2439287-97ff-4b28-acb2-06f100d146d8,ENGAGEMENT,18a0fb1b-b431-4eb7-8c68-4d6219e70fdc,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
74a9687e-0649-44df-ba78-fae6b6268129,assessmentChangeParentVendorCompleted_4019917,1393,VENDOR,5b36f28d-7567-4a24-bf8f-5c92eae4c72f,ENGAGEMENT,a324e54e-f119-4bba-84fd-e852c3c97313,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
6c04095b-e772-40d7-9218-dee1f501d50a,assessmentChangeVendorArchived1_4019917,1395,VENDOR,5b36f28d-7567-4a24-bf8f-5c92eae4c72f,ENGAGEMENT,a324e54e-f119-4bba-84fd-e852c3c97313,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
f047ba85-1f00-4e06-b057-1ff1ea2866e3,assessment_8043096,1383,VENDOR,5d81427c-7fbd-4b84-b868-32bdbe732b44,ENGAGEMENT,649107d3-4ec6-4151-bd0f-8c83f0902189,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
6f7f02f8-ce9c-49b2-b68b-267f90de3877,assessmentChangeVendorArchived_4019917,1394,VENDOR,5b36f28d-7567-4a24-bf8f-5c92eae4c72f,ENGAGEMENT,a324e54e-f119-4bba-84fd-e852c3c97313,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
120c1ab3-a53f-4e16-b04b-4b514d29f41d,assessment_92279_2_7339229,1404,VENDOR,53f232e9-8119-4892-ab21-faa2b77034cc,ENGAGEMENT,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4c018a09-2ca1-4030-8d0d-294e08aa7e68,assessment_92279_1_7339229,1401,VENDOR,53f232e9-8119-4892-ab21-faa2b77034cc,ENGAGEMENT,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
79d69e5d-9ac8-42b6-b89b-e970a249ec31,a_8903916,1388,VENDOR,0774d3b8-c05a-4c2e-a02b-6814b2f61eff,ENGAGEMENT,d2d270b0-5ee1-4c39-bb03-e0b2c85715c1,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
c95faa31-cba8-4739-9a49-d85715e68592,a1_8903916,1389,VENDOR,0774d3b8-c05a-4c2e-a02b-6814b2f61eff,ENGAGEMENT,d2d270b0-5ee1-4c39-bb03-e0b2c85715c1,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
15101fba-632c-4611-8b6c-8fc81ab869d3,control_2957083_1_assessment_2957083,1463,CONTROL,ea53f8bf-418b-44f2-b88b-c429d314972c,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
32af1fdf-56f1-41ec-9e15-ed8fec432cb3,a_9109512,1457,VENDOR,9f520baf-c26d-46e6-b72d-e53d81f667d7,ENGAGEMENT,324fdec3-c051-4588-a8df-fe34e6dcf61f,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
0d1fd04c-29a8-4003-a61e-09c285879171,reassess_assessment_9109512,1461,VENDOR,9f520baf-c26d-46e6-b72d-e53d81f667d7,ENGAGEMENT,324fdec3-c051-4588-a8df-fe34e6dcf61f,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
9c3e8f43-5f7c-4906-9d61-07998bbd4db1,Automated_Assessment_20464_2467229,1521,AIGOVERNANCE,6e315c22-86eb-466e-bbc3-63ae9a3d0dbd,projects,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
66ecf86b-14ae-47c7-9e11-3fb8fe8eaa2b,Automated_Assessment_20462_5184010,1530,AIGOVERNANCE,4ed78aea-349e-4932-92ad-bb483654fe6d,projects,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
6ddb46c6-b683-440d-900f-325fc5cca880,Automated_Assessment_20461_8846938,1536,AIGOVERNANCE,d998d3e2-9323-4e6e-b722-9824a1faf508,projects,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
21332b65-ebd1-4c01-af75-dabaf09aa03e,AI_dataset_instance_1628_1_3327034 - template_instance_20462_3327034,1543,AIGOVERNANCE,12b306cf-ed84-4b8b-ae60-dad010e84de3,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
6e5e52d6-bee2-4526-b2c6-9b1aac5f2163,Automated_Assessment_20463_9936542,1545,AIGOVERNANCE,9158eb48-c88e-4ef4-bbad-efad4f12c3d5,datasets,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
bfa4e834-01a3-4e19-9af6-c4bb7fa8889f,project_instance_1639671 - template_1639671,1544,AIGOVERNANCE,a4ea14ed-7702-4e7f-afbd-c47ea7ccf816,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
f4530ade-c187-46c9-816e-36f90ea9e1bb,AI_dataset_instance_1628_1_346983 - template_instance_20462_3327034,1542,AIGOVERNANCE,a68375cc-43f1-4a12-981b-2c8d8dd486bc,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
339c507e-ffa4-494e-a36a-9218323bb645,SSPAssessment_61_3872535,1548,AIGOVERNANCE,e6c25e04-3670-44b1-ab67-7259314fb920,models,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
d90fb4eb-ceee-48cd-ad8f-7e7e652f70c6,SSPAssessment_60_9578258,1547,AIGOVERNANCE,ec39ba3b-b412-4446-b0c4-e5ddd7017b3b,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
f1defd59-d633-4d07-b9ce-64ed0d21a8b0,Automated_Assessment_20462_6416945,1546,AIGOVERNANCE,342daf7f-4c73-4ac5-a827-42ff94c1c7bb,models,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
3f85ad27-71ec-480b-8529-05a1d4a7e1e3,engagement_assessment_9885679,1229,VENDOR,127b4155-30f3-4bc7-b87c-52707c25509a,ENGAGEMENT,cab17af2-f164-4d2c-a7bd-9123074fe2c9,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
7494d56c-fd65-451a-aa3f-0576b218bc74,Assessment_6128022,1212,VENDOR,0c32a7a7-b3be-41d1-a096-d20d91b8e0b7,ENGAGEMENT,8838cd73-2eff-4615-85aa-37c6ca708fcc,AUTO,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
0d16ceec-8576-4cba-a28e-f5e2e756f939,AI_dataset_instance_1628_1_6192922 - template_instance_20462_6192922,1567,AIGOVERNANCE,1a5e7124-6334-4c61-8b08-a72e739bca41,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
0d71778d-1e20-47ee-b0e8-17a9e179b6de,Automated_Assessment_20463_3019871,1570,AIGOVERNANCE,0c5bfb32-0a63-4d42-9127-183f002dcb55,datasets,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
1609963f-2c08-4fa4-9162-24e32fa10fd4,AI_dataset_instance_1628_1_346983 - template_instance_20462_6192922,1566,AIGOVERNANCE,a68375cc-43f1-4a12-981b-2c8d8dd486bc,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4f3f2ad1-c8f4-4eed-9368-f37126432051,AI_dataset_instance_1628_1_3327034 - template_instance_20462_6192922,1568,AIGOVERNANCE,12b306cf-ed84-4b8b-ae60-dad010e84de3,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
f4a01e04-21f8-40a2-938a-4de4a5a5cf8d,project_instance_1607241 - template_1607241,1569,AIGOVERNANCE,54a43464-88fc-4eec-b27b-f56b966ec08f,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
45d89e67-df11-46bf-bb7b-b74b04b92e71,SSPAssessment_60_961892,1572,AIGOVERNANCE,88921954-bc5c-46f7-88d4-56d1cd44be60,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
ddb09752-b50e-435f-9a8a-95e47ad74906,SSPAssessment_61_1060061,1573,AIGOVERNANCE,04348e2e-3973-4e43-aee1-547c55d83d1a,models,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
dfb87a16-c8da-4158-8089-b4d617e69607,Automated_Assessment_20462_181857,1571,AIGOVERNANCE,28fc087a-a492-417d-bbb5-4e7156c169b4,models,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
2f2820ca-1412-40ae-87eb-cceaca2e94e9,Automated_Assessment_20462_2476505,1575,AIGOVERNANCE,94dec840-8bca-4c60-8e0b-7185ba780176,models,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
39bc976e-549a-4394-8cf4-d5f174d6981f,Automated_Assessment_20463_6954395,1577,AIGOVERNANCE,36eb06a9-c70b-42b5-a4bb-926c47b63fdc,datasets,,MANUAL,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
67126c86-e6a8-4b2b-9dc8-e5b761736080,SSPAssessment_60_1126879,1576,AIGOVERNANCE,b164c90f-c948-4245-be5d-4ebc65950afc,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
0fd34d1a-9700-4a00-a0ff-05cb8a9bda8a,SSPAssessment_61_5096554,1579,AIGOVERNANCE,c92f792f-5ee8-49a8-849b-604c6486ec3a,models,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
350f64b7-223e-4491-ae43-b6b7f6b8d905,AI_dataset_instance_1628_1_6192922 - template_instance_20462_1804811,1581,AIGOVERNANCE,1a5e7124-6334-4c61-8b08-a72e739bca41,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
491737fb-cd7b-462f-b4b5-bf83c8f9d1cc,project_instance_343033 - template_343033,1578,AIGOVERNANCE,c0ee5c73-b9ad-4f69-b04c-7fcf9bd3f60c,projects,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
a46c2fad-1d0c-451c-ab96-e420647a295b,AI_dataset_instance_1628_1_1804811 - template_instance_20462_1804811,1583,AIGOVERNANCE,e09a8026-b0b4-448e-8b8e-86f747d6f4c1,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
a709fd11-9cfc-4a2f-8ce3-6163536dca42,AI_dataset_instance_1628_1_346983 - template_instance_20462_1804811,1580,AIGOVERNANCE,a68375cc-43f1-4a12-981b-2c8d8dd486bc,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
ec51b38c-9897-4b45-9830-dcc52a80ec72,AI_dataset_instance_1628_1_3327034 - template_instance_20462_1804811,1582,AIGOVERNANCE,12b306cf-ed84-4b8b-ae60-dad010e84de3,datasets,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
9897c0b4-333f-4c40-b3ff-b7d7069cbabd,automation_control_assessment_9590410,1932,CONTROL,c24953f6-369f-488b-b32b-856dbe0ba151,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
2ef6b9ad-28f0-44d0-8a11-02e5c5037721,control_5923552_assessment_5923552,2118,CONTROL,8389972e-e540-4533-9487-7cef8038929e,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
5fee6b75-ae47-4310-aee4-5514b4a83025,automated_controlName_1_7638249,2182,CONTROL,b548dc1a-d370-42c3-a5cb-ab92153b1bb8,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
13e5f013-311d-4c62-8916-be582e78db6c,automated_controlName_Primary_1_7638249,2197,CONTROL,7236b29e-79d0-4eb2-bc16-761ec35c643f,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
1443ea4d-c5fb-409a-a01c-6967849adabf,automated_controlName_Primary_2_7638249,2198,CONTROL,6d3da74a-90da-470c-87b7-ce4aca35b8b3,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
b59b6f94-2a6b-4871-8616-8fd08b10023d,automated_controlName_2_7638249,2183,CONTROL,74c80d05-6146-493e-801a-be9c33231988,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
80f3213e-cc23-4741-b3b5-8ac070d1ceae,automated_controlName_Single_Primary_2_7638249,2245,CONTROL,ae718ee5-c65f-4095-865a-621f193e49ec,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
8478afe2-c4eb-44fa-9dcb-cb2157300715,automated_controlName_Single_1_7638249,2216,CONTROL,a4c45c27-4ad6-4e8e-8ead-44f2859006ee,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
d2bf22aa-398a-4fa4-af3f-704663ab2e86,automated_controlName_Single_2_7638249,2217,CONTROL,fd7796a9-5873-4654-894b-19c63ed381cf,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
d2da92d4-8750-4c6c-8eb5-20774d9f8e18,automated_controlName_Single_Primary_1_7638249,2244,CONTROL,a1754278-98ac-4185-8313-c2eb934e137d,CONTROL_IMPLEMENTATION,,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
f6f471ff-493c-4ab2-baea-b19c5b7fcd90,assessmentChangeVendorArchived_6607284,2890,VENDOR,6d863081-8188-4804-a0f4-191a51c65ffa,ENGAGEMENT,087b342b-5bf0-41d3-8885-a9ec6f0a6224,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
9c0a968c-4145-4647-b363-3a827ca9580a,assessmentChangeVendorArchived1_6607284,2891,VENDOR,6d863081-8188-4804-a0f4-191a51c65ffa,ENGAGEMENT,087b342b-5bf0-41d3-8885-a9ec6f0a6224,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
9518c0ed-30e8-4574-bb3c-3a8d024c9b8f,assessmentChangeParentVendorCompleted_6607284,2887,VENDOR,6d863081-8188-4804-a0f4-191a51c65ffa,ENGAGEMENT,087b342b-5bf0-41d3-8885-a9ec6f0a6224,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
22fe7a50-c214-448c-8484-459f2fe2efc7,reassess_assessment_3930943,2950,VENDOR,c3cb9ec4-30f1-4ff2-b102-a47a5f649b48,ENGAGEMENT,7e4275cf-ca48-4366-9894-09cba039c362,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
4d996d69-addd-4a55-87a1-38c808db23cc,a_3930943,2944,VENDOR,c3cb9ec4-30f1-4ff2-b102-a47a5f649b48,ENGAGEMENT,7e4275cf-ca48-4366-9894-09cba039c362,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
a3f44f53-0355-4a0e-8b22-50c4934586ef,assessment_6426411,2934,VENDOR,50f41821-7e9a-4961-8a11-ded7d0bdd01f,ENGAGEMENT,4682c249-6f8e-4488-bf2a-6d0236438911,PRIMARY,b99df4a4-2bf5-4c08-9483-bd636470bc11,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11
